 type ask, timestamp 1576859951.4273167, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859951.4273167, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859951.5614944, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859951.5614944, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859952.0643651, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859952.0643651, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859952.1044152, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859952.1044152, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859952.1055565, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859952.1055565, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859952.539351, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859952.539351, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859953.7646089, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859953.7646089, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859953.7648327, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859953.7648327, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859953.8348014, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859953.8348014, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859954.1812112, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859954.1812112, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859954.2393987, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859954.2393987, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859954.6829138, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859954.6829138, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859954.7156966, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859954.7156966, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859954.7383165, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859954.7383165, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859954.7475812, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859954.7475812, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859955.4727292, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859955.4727292, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859955.6103325, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859955.6103325, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859955.6955168, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859955.6955168, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859955.9605732, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859955.9605732, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859955.9722388, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859955.9722388, ticker MSFT, size 100, price 157.07,
 type last, timestamp 1576859956.0182624, ticker GE, size 100, price 11.055,
 type ask, timestamp 1576859956.2119868, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859956.2119868, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859957.4724874, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859957.4724874, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859957.473099, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859957.473099, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859957.7552443, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859957.7552443, ticker MSFT, size 215, price 157.1,
 type ask, timestamp 1576859957.7626421, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859957.7626421, ticker MSFT, size 215, price 157.1,
 type ask, timestamp 1576859957.7628734, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859957.7628734, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859957.7638803, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576859957.7638803, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.4037786, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859959.4037786, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.4038522, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859959.4038522, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.4041128, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859959.4041128, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.4068155, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859959.4068155, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.411772, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859959.411772, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.4515407, ticker GE, size 1300, price 11.06,
 type bid, timestamp 1576859959.4515407, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859959.451915, ticker GE, size 1200, price 11.06,
 type bid, timestamp 1576859959.451915, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859959.5007372, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859959.5007372, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.7026777, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859959.7026777, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859959.703777, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859959.703777, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859960.501169, ticker GE, size 1100, price 11.06,
 type bid, timestamp 1576859960.501169, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859960.7336838, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859960.7336838, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859960.7366037, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859960.7366037, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859961.7870789, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859961.7870789, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576859961.7883725, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859961.7883725, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859961.7883725, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859961.9150336, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859961.9150336, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859962.069359, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859962.069359, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859962.6977642, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.6977642, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859962.6998236, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.6998236, ticker MSFT, size 115, price 157.1,
 type ask, timestamp 1576859962.7021437, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859962.7021437, ticker MSFT, size 115, price 157.1,
 type ask, timestamp 1576859962.7047405, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576859962.7047405, ticker MSFT, size 115, price 157.1,
 type ask, timestamp 1576859962.7050793, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859962.7050793, ticker MSFT, size 115, price 157.1,
 type ask, timestamp 1576859962.7055788, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.7055788, ticker MSFT, size 115, price 157.1,
 type ask, timestamp 1576859962.7485774, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.7485774, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859962.7999125, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.7999125, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859962.8158252, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.8158252, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859962.9564896, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.9564896, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859962.9878259, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.9878259, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859962.987895, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859962.987895, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576859963.3546624, ticker GE, size 100, price 11.055,
 type ask, timestamp 1576859963.568112, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859963.568112, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859963.5691319, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859963.5691319, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859963.890749, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859963.890749, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859964.0069838, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859964.0069838, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859964.0183454, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859964.0183454, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859964.1571448, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859964.1571448, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859964.192716, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859964.192716, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859964.5085342, ticker GE, size 1100, price 11.06,
 type bid, timestamp 1576859964.5085342, ticker GE, size 400, price 11.05,
 type ask, timestamp 1576859964.5172842, ticker GE, size 1100, price 11.06,
 type bid, timestamp 1576859964.5172842, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859965.0612557, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859965.0612557, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859965.0969894, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859965.0969894, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859965.236358, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859965.236358, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859965.557825, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859965.557825, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859965.5681233, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859965.5681233, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859966.0075889, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859966.0075889, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859966.6175659, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859966.6175659, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859966.6196764, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859966.6196764, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859966.6797707, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859966.6797707, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859967.0711918, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859967.0711918, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859967.3293402, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859967.3293402, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859969.5231946, ticker GE, size 600, price 11.06,
 type bid, timestamp 1576859969.5231946, ticker GE, size 1700, price 11.04,
 type last, timestamp 1576859970.9345744, ticker MSFT, size 13, price 157.105,
 type ask, timestamp 1576859971.331563, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859971.331563, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859971.331612, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859971.331612, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859971.331842, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859971.331842, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859971.3321638, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859971.3321638, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859971.3322723, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859971.3322723, ticker MSFT, size 100, price 157.11,
 type last, timestamp 1576859971.332762, ticker MSFT, size 100, price 157.12,
 type last, timestamp 1576859971.3331168, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576859971.333128, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859971.333128, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859971.333288, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859971.333288, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576859971.3333569, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576859971.3335898, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859971.3335898, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859972.7808309, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859972.7808309, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.0555093, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.0555093, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.0742042, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.0742042, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859974.132014, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.132014, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.135066, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.135066, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859974.1361735, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.1361735, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.2975404, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859974.2975404, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.3946211, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.3946211, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.4359865, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859974.4359865, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.4389067, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.4389067, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.4438517, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859974.4438517, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.4449236, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.4449236, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.556142, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.556142, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859974.5583115, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.5583115, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.561427, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.561427, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859974.596489, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859974.596489, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.8614457, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859974.8614457, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859974.8635697, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576859974.8635697, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859978.5334373, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859978.5334373, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859978.967609, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859978.967609, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859979.0441191, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859979.0441191, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859979.164524, ticker GE, size 600, price 11.06,
 type bid, timestamp 1576859979.164524, ticker GE, size 400, price 11.05,
 type ask, timestamp 1576859979.1656113, ticker GE, size 600, price 11.06,
 type bid, timestamp 1576859979.1656113, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859979.4787076, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576859979.4787076, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859979.4790862, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859979.4790862, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859979.5369718, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576859979.5369718, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859979.596754, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859979.596754, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859980.8936477, ticker MSFT, size 200, price 157.12,
 type bid, timestamp 1576859980.8936477, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.4578335, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859981.4578335, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.4578872, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859981.4578872, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.457919, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859981.457919, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.459881, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859981.459881, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.4653025, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859981.4653025, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.4664366, ticker MSFT, size 114, price 157.12,
 type bid, timestamp 1576859981.4664366, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.5081887, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859981.5081887, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.5428796, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859981.5428796, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859981.5430286, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859981.5430286, ticker MSFT, size 100, price 157.1,
 type last, timestamp 1576859981.5604377, ticker MSFT, size 1, price 157.105,
 type last, timestamp 1576859981.5604377, ticker MSFT, size 2, price 157.105,
 type last, timestamp 1576859982.3565388, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859982.3565388, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859982.3565388, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.3572767, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859982.3572767, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.3573148, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859982.3573148, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.3573449, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576859982.3573449, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.358337, ticker MSFT, size 114, price 157.11,
 type bid, timestamp 1576859982.358337, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.366442, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576859982.366442, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.3669455, ticker MSFT, size 200, price 157.1,
 type bid, timestamp 1576859982.3669455, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.3695707, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576859982.3695707, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859982.3696039, ticker MSFT, size 100, price 157.1,
 type bid, timestamp 1576859982.3696039, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576859982.3707008, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859982.3707008, ticker MSFT, size 100, price 157.09,
 type ask, timestamp 1576859982.6318548, ticker GE, size 700, price 11.06,
 type bid, timestamp 1576859982.6318548, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859982.6321924, ticker GE, size 600, price 11.06,
 type bid, timestamp 1576859982.6321924, ticker GE, size 1700, price 11.04,
 type ask, timestamp 1576859984.11398, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859984.11398, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859984.1140091, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859984.1140091, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859984.1140802, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859984.1140802, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859984.1140935, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859984.1140935, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859984.1187627, ticker MSFT, size 200, price 157.11,
 type bid, timestamp 1576859984.1187627, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859984.5242376, ticker MSFT, size 100, price 157.11,
 type bid, timestamp 1576859984.5242376, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859984.5518618, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859984.5518618, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859984.7327507, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859984.7327507, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859985.0360847, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.0360847, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.036288, ticker MSFT, size 100, price 157.12,
 type bid, timestamp 1576859985.036288, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.0364091, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.0364091, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.0369668, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.0369668, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859985.0376136, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.0376136, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.038661, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.038661, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859985.0396545, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.0396545, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.0674298, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.0674298, ticker MSFT, size 100, price 157.1,
 type ask, timestamp 1576859985.1291502, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.1291502, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859985.1303208, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.1303208, ticker MSFT, size 114, price 157.1,
 type ask, timestamp 1576859985.1307738, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.1307738, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859985.5338185, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.5338185, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.5339754, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859985.5339754, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.534048, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.534048, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.5344145, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859985.5344145, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.53452, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.53452, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.6526506, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.6526506, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859985.712231, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.712231, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.7295427, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.7295427, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859985.7526286, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.7526286, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859985.838091, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.838091, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859985.8500953, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859985.8500953, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859987.0085075, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859987.0085075, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859987.6348836, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859987.6348836, ticker MSFT, size 100, price 157.11,
 type ask, timestamp 1576859987.6349387, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859987.6349387, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859987.6349583, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859987.6349583, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859987.6351748, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859987.6351748, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859987.6354787, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859987.6354787, ticker MSFT, size 113, price 157.11,
 type ask, timestamp 1576859987.6385653, ticker MSFT, size 100, price 157.13,
 type bid, timestamp 1576859987.6385653, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859987.8644974, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859987.8644974, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859989.3449078, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859989.3449078, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576859989.3562553, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859989.3562553, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859989.6581476, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859989.6581476, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576859989.6720688, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859989.6720688, ticker MSFT, size 100, price 157.07,
 type ask, timestamp 1576859989.6947987, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859989.6947987, ticker MSFT, size 100, price 157.12,
 type ask, timestamp 1576859989.7165303, ticker MSFT, size 100, price 158.0,
 type bid, timestamp 1576859989.7165303, ticker MSFT, size 100, price 157.07,
 type last, timestamp 1576859990.6279244, ticker AAPL, size 100, price 281.19,
 type last, timestamp 1576859990.6303227, ticker AAPL, size 100, price 281.19,
 type last, timestamp 1576859990.633303, ticker AAPL, size 100, price 281.19,
 type last, timestamp 1576859990.6664023, ticker AAPL, size 100, price 281.19,
 type ask, timestamp 1576859991.0036905, ticker MSFT, size 100, price 158.0,
